id,type,src,dst,app,latency,message,ctime,size,buffer
175,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,305.0000396870933,2976532,33
176,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,305.0000396870933,2976532,34
179,LINK,4,2,12,5.0000396870933335,M.USER.APP.12,305.0000396870933,2976532,35
206,LINK,28,0,17,5.000042796453333,M.USER.APP.17,305.00004279645333,3209734,35
210,LINK,2,100,19,1.000029779928,M.USER.APP.19,305.00004963321334,3722491,34
160,LINK,30,3,7,5.000055566026667,M.USER.APP.7,305.0000555660267,4167452,32
164,LINK,70,2,7,5.000055566026667,M.USER.APP.7,305.0000555660267,4167452,33
110,LINK,31,0,13,5.0000535392,13_(69-75),308.01304518853635,4015440,28
93,LINK,71,2,7,5.000056191933333,7_(35-41),308.2929061784897,4214395,29
93,LINK,71,3,7,5.0000367192,7_(35-36),308.2929061784897,2753940,30
171,LINK,5,2,11,5.000021404866667,M.USER.APP.11,310.0000428097334,1605365,29
208,LINK,90,40,18,5.00003226232,M.USER.APP.18,310.00006452464004,2419674,24
181,LINK,2,100,13,1.000016171656,M.USER.APP.13,310.0000666398533,2021457,24
142,LINK,2,26,1,5.000036175413333,M.USER.APP.1,310.0000723508267,2713156,22
144,LINK,0,2,1,5.000036175413333,M.USER.APP.1,310.0000723508267,2713156,23
145,LINK,2,26,1,5.000036175413333,M.USER.APP.1,310.0000723508267,2713156,24
205,LINK,6,86,17,5.000042796453333,M.USER.APP.17,310.0000791261733,3209734,22
179,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,310.0000793741866,2976532,21
206,LINK,0,8,17,5.000042796453333,M.USER.APP.17,310.00008559290666,3209734,21
207,LINK,2,19,17,5.000042796453333,M.USER.APP.17,310.00010130256,3209734,20
164,LINK,2,3,7,5.000055566026667,M.USER.APP.7,310.00011113205335,4167452,19
190,LINK,70,2,14,5.000058506106667,M.USER.APP.14,310.00011407213333,4387958,19
134,LINK,2,98,16,5.0000338871466665,16_(88-89),312.7863522639815,2541536,19
110,LINK,0,15,13,5.0000535392,13_(69-75),313.01309872773635,4015440,18
93,LINK,2,0,7,5.000056191933333,7_(35-41),313.292962370423,4214395,17
185,LINK,74,15,13,5.00002695276,M.USER.APP.13,315.00008453304,2021457,15
197,LINK,2,20,15,5.000022028946667,M.USER.APP.15,315.00008866879995,1652171,15
144,LINK,2,26,1,5.000036175413333,M.USER.APP.1,315.00010852624007,2713156,13
205,LINK,86,8,17,5.000042796453333,M.USER.APP.17,315.00012192262665,3209734,12
115,LINK,15,35,13,5.000039744053334,13_(69-70),320.3111004171479,2980804,1
101,LINK,2,57,11,5.000026070133333,11_(60-61),320.70536230845755,1955260,2
101,LINK,2,59,11,5.00002505032,11_(60-62),320.70536230845755,1878774,3
132,LINK,29,65,16,5.0000338871466665,16_(88-89),321.54528836432246,2541536,4
76,LINK,3,0,2,5.0000529769333335,2_(10-11),322.63384615384615,3973270,5
75,LINK,26,18,1,5.000036158733334,1_(3-9),323.21322328033835,2711905,6
75,LINK,26,85,1,5.0000343908,1_(3-4),323.21322328033835,2579310,7
75,LINK,26,85,1,5.00003339936,1_(3-7),323.21322328033835,2504952,8
209,LINK,61,37,18,5.000054029666667,18_(96-97),326.89256198347107,4052225,4
209,LINK,61,37,18,5.000042393986667,18_(96-98),326.89256198347107,3179549,5
76,LINK,0,54,2,5.0000529769333335,2_(10-11),327.63389913077947,3973270,5
75,LINK,18,76,1,5.000036158733334,1_(3-9),328.2132594390717,2711905,4
28,LINK,38,7,10,5.000037647586667,10_(52-56),328.98809523809524,2823569,5
28,LINK,38,7,10,5.000021675146667,10_(52-57),328.98809523809524,1625636,6
28,LINK,38,7,10,5.00005956884,10_(52-53),328.98809523809524,4467663,7
28,LINK,38,7,10,5.000047677173334,10_(52-55),328.98809523809524,3575788,8
209,LINK,37,0,18,5.000054029666667,18_(96-97),331.89261601313774,4052225,8
147,LINK,7,17,3,5.000057133226667,3_(12-13),335.82731630639887,4284992,5
147,LINK,7,17,3,5.000034690933333,3_(12-14),335.82731630639887,2601820,6
147,LINK,7,17,3,5.000038559786667,3_(12-15),335.82731630639887,2891984,7
147,LINK,7,17,3,5.000022498733333,3_(12-16),335.82731630639887,1687405,8
147,LINK,7,17,3,5.00003735084,3_(12-20),335.82731630639887,2801313,9
209,LINK,37,0,18,5.000042393986667,18_(96-98),336.89265840712443,3179549,9
209,LINK,0,40,18,5.000054029666667,18_(96-97),336.8926700428044,4052225,9
184,LINK,67,27,13,5.000032906533334,13_(68-69),337.2773722627737,2467990,10
180,LINK,33,1,13,5.000032906533334,13_(68-69),338.56269372654907,2467990,11
28,LINK,7,63,10,5.000021675146667,10_(52-57),338.9881545608286,1625636,11
199,LINK,29,2,15,5.00005192936,15_(81-82),341.278731706366,3894702,11
199,LINK,29,2,15,5.000058252146666,15_(81-85),341.278731706366,4368911,12
209,LINK,0,40,18,5.000042393986667,18_(96-98),341.8927124367911,3179549,12
180,LINK,1,25,13,5.000032906533334,13_(68-69),343.5627266330824,2467990,10
28,LINK,7,63,10,5.00005956884,10_(52-53),343.9882141296686,4467663,9
207,LINK,19,21,17,5.000034830733333,17_(92-93),346.24115129325793,2612305,9
199,LINK,2,11,15,5.00005192936,15_(81-82),346.278783635726,3894702,9
131,LINK,37,61,16,5.0000338871466665,16_(88-89),348.5381791913656,2541536,9
180,LINK,25,27,13,5.000032906533334,13_(68-69),348.5627595396157,2467990,9
201,LINK,61,37,16,5.0000242222,16_(87-88),348.7107438016529,1816665,10
28,LINK,7,17,10,5.000047677173334,10_(52-55),348.98826180684193,3575788,10
199,LINK,2,11,15,5.000058252146666,15_(81-85),351.27884188787266,4368911,6
186,LINK,52,30,14,5.000029359893333,14_(76-79),359.68815331010455,2201992,2
204,LINK,98,2,16,5.0000242222,16_(87-88),361.717277486911,1816665,2
183,LINK,33,1,13,5.000032906533334,13_(68-69),367.1253335475782,2467990,0
202,LINK,65,29,16,5.0000242222,16_(87-88),368.33623188405795,1816665,1
183,LINK,1,25,13,5.000032906533334,13_(68-69),372.1253664541115,2467990,1
143,LINK,74,15,1,5.000036158733334,1_(3-9),374.1204550235809,2711905,1
143,LINK,74,15,1,5.0000343908,1_(3-4),374.1204550235809,2579310,2
143,LINK,74,15,1,5.00003339936,1_(3-7),374.1204550235809,2504952,3
170,LINK,2,57,11,5.000026070133333,11_(60-61),376.0580133565463,1955260,4
170,LINK,2,59,11,5.00002505032,11_(60-62),376.0580133565463,1878774,5
183,LINK,25,27,13,5.000032906533334,13_(68-69),377.1253993606448,2467990,5
142,LINK,26,18,1,5.000036158733334,1_(3-9),377.3197806573875,2711905,6
142,LINK,26,85,1,5.0000343908,1_(3-4),377.3197806573875,2579310,7
142,LINK,26,85,1,5.00003339936,1_(3-7),377.3197806573875,2504952,8
143,LINK,15,49,1,5.000036158733334,1_(3-9),379.12049118231425,2711905,8
154,LINK,10,0,5,5.00004430268,5_(24-25),380.0693374422188,3322701,9
154,LINK,10,0,5,5.000039752626667,5_(24-26),380.0693374422188,2981447,10
154,LINK,10,0,5,5.000023488946667,5_(24-27),380.0693374422188,1761671,11
154,LINK,10,0,5,5.000032611146667,5_(24-28),380.0693374422188,2445836,12
142,LINK,18,76,1,5.000036158733334,1_(3-9),382.31981681612086,2711905,8
182,LINK,15,35,13,5.000039744053334,13_(69-70),383.1962748357525,2980804,9
143,LINK,15,49,1,5.0000343908,1_(3-4),384.12052557311426,2579310,9
20,LINK,3,0,7,5.000056191933333,7_(35-41),385.0739017198728,4214395,8
20,LINK,3,10,7,5.00002029168,7_(35-37),385.0739017198728,1521876,9
143,LINK,15,49,1,5.00003339936,1_(3-7),389.12055897247427,2504952,6
211,LINK,20,36,0,5.00004439524,M.USER.APP.0,400,3329643,1
212,LINK,33,1,1,5.000036175413333,M.USER.APP.1,400,2713156,2
213,LINK,88,74,1,5.000036175413333,M.USER.APP.1,400,2713156,3
214,LINK,93,40,1,5.000036175413333,M.USER.APP.1,400,2713156,4
215,LINK,97,41,1,5.000036175413333,M.USER.APP.1,400,2713156,5
217,LINK,38,7,3,5.000030384773333,M.USER.APP.3,400,2278858,6
227,LINK,62,6,6,5.00003632972,M.USER.APP.6,400,2724729,7
229,LINK,98,81,6,5.00003632972,M.USER.APP.6,400,2724729,8
230,LINK,52,30,7,5.000055566026667,M.USER.APP.7,400,4167452,9
232,LINK,64,3,7,5.000055566026667,M.USER.APP.7,400,4167452,10
234,LINK,83,70,7,5.000055566026667,M.USER.APP.7,400,4167452,11
235,LINK,24,5,8,5.0000388074133335,M.USER.APP.8,400,2910556,12
236,LINK,46,2,8,5.0000388074133335,M.USER.APP.8,400,2910556,13
237,LINK,16,68,9,5.000026470466667,M.USER.APP.9,400,1985285,14
239,LINK,71,2,10,5.000034898733333,M.USER.APP.10,400,2617405,15
240,LINK,46,2,11,5.000021404866667,M.USER.APP.11,400,1605365,16
241,LINK,61,16,11,5.000021404866667,M.USER.APP.11,400,1605365,17
242,LINK,67,27,11,5.000021404866667,M.USER.APP.11,400,1605365,18
243,LINK,88,74,11,5.000021404866667,M.USER.APP.11,400,1605365,19
244,LINK,96,70,11,5.000021404866667,M.USER.APP.11,400,1605365,20
245,LINK,14,2,12,5.0000396870933335,M.USER.APP.12,400,2976532,21
246,LINK,55,2,12,5.0000396870933335,M.USER.APP.12,400,2976532,22
248,LINK,81,19,12,5.0000396870933335,M.USER.APP.12,400,2976532,23
249,LINK,96,4,12,5.0000396870933335,M.USER.APP.12,400,2976532,24
250,LINK,24,9,13,5.00002695276,M.USER.APP.13,400,2021457,25
251,LINK,55,2,13,5.00002695276,M.USER.APP.13,400,2021457,26
252,LINK,61,37,13,5.00002695276,M.USER.APP.13,400,2021457,27
253,LINK,64,9,13,5.00002695276,M.USER.APP.13,400,2021457,28
255,LINK,88,74,13,5.00002695276,M.USER.APP.13,400,2021457,29
259,LINK,81,2,14,5.000058506106667,M.USER.APP.14,400,4387958,30
260,LINK,83,70,14,5.000058506106667,M.USER.APP.14,400,4387958,31
263,LINK,97,41,14,5.000058506106667,M.USER.APP.14,400,4387958,32
264,LINK,98,2,14,5.000058506106667,M.USER.APP.14,400,4387958,33
266,LINK,32,20,15,5.000022028946667,M.USER.APP.15,400,1652171,34
267,LINK,55,2,15,5.000022028946667,M.USER.APP.15,400,1652171,35
268,LINK,62,5,15,5.000022028946667,M.USER.APP.15,400,1652171,36
269,LINK,65,29,15,5.000022028946667,M.USER.APP.15,400,1652171,37
270,LINK,93,34,15,5.000022028946667,M.USER.APP.15,400,1652171,38
275,LINK,62,6,17,5.000042796453333,M.USER.APP.17,400,3209734,39
276,LINK,88,28,17,5.000042796453333,M.USER.APP.17,400,3209734,40
277,LINK,98,2,17,5.000042796453333,M.USER.APP.17,400,3209734,41
278,LINK,52,5,18,5.00003226232,M.USER.APP.18,400,2419674,42
280,LINK,9,2,19,5.000049633213333,M.USER.APP.19,400,3722491,43
114,LINK,27,67,13,5.000048089213333,13_(69-73),404.9652358571377,3606691,43
114,LINK,27,67,13,5.000039744053334,13_(69-70),404.9652358571377,2980804,44
241,LINK,16,5,11,5.000021404866667,M.USER.APP.11,405.0000214048667,1605365,42
268,LINK,5,24,15,5.000022028946667,M.USER.APP.15,405.00002202894666,1652171,39
250,LINK,9,33,13,5.00002695276,M.USER.APP.13,405.00002695276,2021457,36
252,LINK,37,15,13,5.00002695276,M.USER.APP.13,405.00002695276,2021457,37
253,LINK,9,33,13,5.00002695276,M.USER.APP.13,405.00002695276,2021457,38
278,LINK,5,90,18,5.00003226232,M.USER.APP.18,405.00003226232,2419674,37
239,LINK,2,100,10,1.00002093924,M.USER.APP.10,405.00003489873336,2617405,37
212,LINK,1,2,1,5.000036175413333,M.USER.APP.1,405.00003617541336,2713156,34
214,LINK,40,0,1,5.000036175413333,M.USER.APP.1,405.00003617541336,2713156,35
215,LINK,41,2,1,5.000036175413333,M.USER.APP.1,405.00003617541336,2713156,36
235,LINK,5,1,8,5.0000388074133335,M.USER.APP.8,405.0000388074133,2910556,33
236,LINK,2,1,8,5.0000388074133335,M.USER.APP.8,405.0000388074133,2910556,34
245,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,405.0000396870933,2976532,31
246,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,405.0000396870933,2976532,32
249,LINK,4,2,12,5.0000396870933335,M.USER.APP.12,405.0000396870933,2976532,33
276,LINK,28,0,17,5.000042796453333,M.USER.APP.17,405.00004279645333,3209734,33
280,LINK,2,100,19,1.000029779928,M.USER.APP.19,405.00004963321334,3722491,32
230,LINK,30,3,7,5.000055566026667,M.USER.APP.7,405.0000555660267,4167452,30
234,LINK,70,2,7,5.000055566026667,M.USER.APP.7,405.0000555660267,4167452,31
241,LINK,5,2,11,5.000021404866667,M.USER.APP.11,410.0000428097334,1605365,26
278,LINK,90,40,18,5.00003226232,M.USER.APP.18,410.00006452464004,2419674,21
251,LINK,2,100,13,1.000016171656,M.USER.APP.13,410.0000666398533,2021457,21
212,LINK,2,26,1,5.000036175413333,M.USER.APP.1,410.0000723508267,2713156,19
214,LINK,0,2,1,5.000036175413333,M.USER.APP.1,410.0000723508267,2713156,20
215,LINK,2,26,1,5.000036175413333,M.USER.APP.1,410.0000723508267,2713156,21
275,LINK,6,86,17,5.000042796453333,M.USER.APP.17,410.0000791261733,3209734,19
249,LINK,2,12,12,5.0000396870933335,M.USER.APP.12,410.0000793741866,2976532,18
276,LINK,0,8,17,5.000042796453333,M.USER.APP.17,410.00008559290666,3209734,18
277,LINK,2,19,17,5.000042796453333,M.USER.APP.17,410.00010130256,3209734,17
234,LINK,2,3,7,5.000055566026667,M.USER.APP.7,410.00011113205335,4167452,16
260,LINK,70,2,14,5.000058506106667,M.USER.APP.14,410.00011407213333,4387958,16
163,LINK,71,2,7,5.000056191933333,7_(35-41),412.4393592677346,4214395,16
163,LINK,71,3,7,5.0000367192,7_(35-36),412.4393592677346,2753940,17
204,LINK,2,98,16,5.0000338871466665,16_(88-89),412.7863522639815,2541536,18
255,LINK,74,15,13,5.00002695276,M.USER.APP.13,415.00008453304,2021457,15
267,LINK,2,20,15,5.000022028946667,M.USER.APP.15,415.00008866879995,1652171,15
214,LINK,2,26,1,5.000036175413333,M.USER.APP.1,415.00010852624007,2713156,13
275,LINK,86,8,17,5.000042796453333,M.USER.APP.17,415.00012192262665,3209734,12
163,LINK,2,0,7,5.000056191933333,7_(35-41),417.4394154596679,4214395,7
185,LINK,15,35,13,5.000039744053334,13_(69-70),420.3111004171478,2980804,2
202,LINK,29,65,16,5.0000338871466665,16_(88-89),421.54528836432246,2541536,3
279,LINK,61,37,18,5.000054029666667,18_(96-97),426.89256198347107,4052225,0
279,LINK,61,37,18,5.000042393986667,18_(96-98),426.89256198347107,3179549,1
171,LINK,2,57,11,5.000026070133333,11_(60-61),431.4106644046351,1955260,2
171,LINK,2,59,11,5.00002505032,11_(60-62),431.4106644046351,1878774,3
145,LINK,26,18,1,5.000036158733334,1_(3-9),431.4263380344367,2711905,4
145,LINK,26,85,1,5.0000343908,1_(3-4),431.4263380344367,2579310,5
145,LINK,26,85,1,5.00003339936,1_(3-7),431.4263380344367,2504952,6
279,LINK,37,0,18,5.000054029666667,18_(96-97),431.89261601313774,4052225,6
146,LINK,3,0,2,5.0000529769333335,2_(10-11),433.9507692307692,3973270,7
217,LINK,7,17,3,5.000057133226667,3_(12-13),435.82731630639887,4284992,8
217,LINK,7,17,3,5.000034690933333,3_(12-14),435.82731630639887,2601820,9
217,LINK,7,17,3,5.000038559786667,3_(12-15),435.82731630639887,2891984,10
217,LINK,7,17,3,5.000022498733333,3_(12-16),435.82731630639887,1687405,11
217,LINK,7,17,3,5.00003735084,3_(12-20),435.82731630639887,2801313,12
145,LINK,18,76,1,5.000036158733334,1_(3-9),436.42637419317003,2711905,9
279,LINK,37,0,18,5.000042393986667,18_(96-98),436.89265840712443,3179549,9
279,LINK,0,40,18,5.000054029666667,18_(96-97),436.8926700428044,4052225,9
254,LINK,67,27,13,5.000032906533334,13_(68-69),437.2773722627737,2467990,10
250,LINK,33,1,13,5.000032906533334,13_(68-69),438.56269372654907,2467990,11
146,LINK,0,54,2,5.0000529769333335,2_(10-11),438.9508222077025,3973270,11
269,LINK,29,2,15,5.00005192936,15_(81-82),441.278731706366,3894702,11
269,LINK,29,2,15,5.000058252146666,15_(81-85),441.278731706366,4368911,12
279,LINK,0,40,18,5.000042393986667,18_(96-98),441.8927124367911,3179549,10
250,LINK,1,25,13,5.000032906533334,13_(68-69),443.5627266330824,2467990,8
277,LINK,19,21,17,5.000034830733333,17_(92-93),446.24115129325793,2612305,7
269,LINK,2,11,15,5.00005192936,15_(81-82),446.278783635726,3894702,7
21,LINK,55,5,7,5.000056191933333,7_(35-41),447.41984732824426,4214395,7
21,LINK,55,5,7,5.0000367192,7_(35-36),447.41984732824426,2753940,8
21,LINK,55,5,7,5.00002029168,7_(35-37),447.41984732824426,1521876,9
201,LINK,37,61,16,5.0000338871466665,16_(88-89),448.5381791913656,2541536,10
250,LINK,25,27,13,5.000032906533334,13_(68-69),448.5627595396157,2467990,10
271,LINK,61,37,16,5.0000242222,16_(87-88),448.7107438016529,1816665,11
269,LINK,2,11,15,5.000058252146666,15_(81-85),451.27884188787266,4368911,8
256,LINK,52,30,14,5.000029359893333,14_(76-79),459.68815331010455,2201992,2
274,LINK,98,2,16,5.0000242222,16_(87-88),461.717277486911,1816665,2
253,LINK,33,1,13,5.000032906533334,13_(68-69),467.1253335475782,2467990,0
272,LINK,65,29,16,5.0000242222,16_(87-88),468.33623188405795,1816665,1
253,LINK,1,25,13,5.000032906533334,13_(68-69),472.1253664541115,2467990,1
213,LINK,74,15,1,5.000036158733334,1_(3-9),474.1204550235809,2711905,1
213,LINK,74,15,1,5.0000343908,1_(3-4),474.1204550235809,2579310,2
213,LINK,74,15,1,5.00003339936,1_(3-7),474.1204550235809,2504952,3
253,LINK,25,27,13,5.000032906533334,13_(68-69),477.1253993606448,2467990,3
213,LINK,15,49,1,5.000036158733334,1_(3-9),479.12049118231425,2711905,3
224,LINK,10,0,5,5.00004430268,5_(24-25),480.0693374422188,3322701,4
224,LINK,10,0,5,5.000039752626667,5_(24-26),480.0693374422188,2981447,5
224,LINK,10,0,5,5.000023488946667,5_(24-27),480.0693374422188,1761671,6
224,LINK,10,0,5,5.000032611146667,5_(24-28),480.0693374422188,2445836,7
252,LINK,15,35,13,5.000039744053334,13_(69-70),483.1962748357525,2980804,7
213,LINK,15,49,1,5.0000343908,1_(3-4),484.12052557311426,2579310,7
144,LINK,26,18,1,5.000036158733334,1_(3-9),485.53289541148587,2711905,6
144,LINK,26,85,1,5.0000343908,1_(3-4),485.53289541148587,2579310,7
144,LINK,26,85,1,5.00003339936,1_(3-7),485.53289541148587,2504952,8
240,LINK,2,57,11,5.000026070133333,11_(60-61),486.7633154527239,1955260,9
240,LINK,2,59,11,5.00002505032,11_(60-62),486.7633154527239,1878774,10
213,LINK,15,49,1,5.00003339936,1_(3-7),489.12055897247427,2504952,9
144,LINK,18,76,1,5.000036158733334,1_(3-9),490.5329315702192,2711905,6
281,LINK,20,36,0,5.00004439524,M.USER.APP.0,500,3329643,1
282,LINK,33,1,1,5.000036175413333,M.USER.APP.1,500,2713156,2
283,LINK,88,74,1,5.000036175413333,M.USER.APP.1,500,2713156,3
284,LINK,93,40,1,5.000036175413333,M.USER.APP.1,500,2713156,4
285,LINK,97,41,1,5.000036175413333,M.USER.APP.1,500,2713156,5
287,LINK,38,7,3,5.000030384773333,M.USER.APP.3,500,2278858,6
297,LINK,62,6,6,5.00003632972,M.USER.APP.6,500,2724729,7
299,LINK,98,81,6,5.00003632972,M.USER.APP.6,500,2724729,8
300,LINK,52,30,7,5.000055566026667,M.USER.APP.7,500,4167452,9
302,LINK,64,3,7,5.000055566026667,M.USER.APP.7,500,4167452,10
304,LINK,83,70,7,5.000055566026667,M.USER.APP.7,500,4167452,11
305,LINK,24,5,8,5.0000388074133335,M.USER.APP.8,500,2910556,12
306,LINK,46,2,8,5.0000388074133335,M.USER.APP.8,500,2910556,13
307,LINK,16,68,9,5.000026470466667,M.USER.APP.9,500,1985285,14
309,LINK,71,2,10,5.000034898733333,M.USER.APP.10,500,2617405,15
310,LINK,46,2,11,5.000021404866667,M.USER.APP.11,500,1605365,16
311,LINK,61,16,11,5.000021404866667,M.USER.APP.11,500,1605365,17
312,LINK,67,27,11,5.000021404866667,M.USER.APP.11,500,1605365,18
313,LINK,88,74,11,5.000021404866667,M.USER.APP.11,500,1605365,19
314,LINK,96,70,11,5.000021404866667,M.USER.APP.11,500,1605365,20
315,LINK,14,2,12,5.0000396870933335,M.USER.APP.12,500,2976532,21
316,LINK,55,2,12,5.0000396870933335,M.USER.APP.12,500,2976532,22
318,LINK,81,19,12,5.0000396870933335,M.USER.APP.12,500,2976532,23
319,LINK,96,4,12,5.0000396870933335,M.USER.APP.12,500,2976532,24
320,LINK,24,9,13,5.00002695276,M.USER.APP.13,500,2021457,25
321,LINK,55,2,13,5.00002695276,M.USER.APP.13,500,2021457,26
322,LINK,61,37,13,5.00002695276,M.USER.APP.13,500,2021457,27
323,LINK,64,9,13,5.00002695276,M.USER.APP.13,500,2021457,28
325,LINK,88,74,13,5.00002695276,M.USER.APP.13,500,2021457,29
329,LINK,81,2,14,5.000058506106667,M.USER.APP.14,500,4387958,30
330,LINK,83,70,14,5.000058506106667,M.USER.APP.14,500,4387958,31
333,LINK,97,41,14,5.000058506106667,M.USER.APP.14,500,4387958,32
334,LINK,98,2,14,5.000058506106667,M.USER.APP.14,500,4387958,33
336,LINK,32,20,15,5.000022028946667,M.USER.APP.15,500,1652171,34
337,LINK,55,2,15,5.000022028946667,M.USER.APP.15,500,1652171,35
338,LINK,62,5,15,5.000022028946667,M.USER.APP.15,500,1652171,36
339,LINK,65,29,15,5.000022028946667,M.USER.APP.15,500,1652171,37
340,LINK,93,34,15,5.000022028946667,M.USER.APP.15,500,1652171,38
345,LINK,62,6,17,5.000042796453333,M.USER.APP.17,500,3209734,39
346,LINK,88,28,17,5.000042796453333,M.USER.APP.17,500,3209734,40
347,LINK,98,2,17,5.000042796453333,M.USER.APP.17,500,3209734,41
348,LINK,52,5,18,5.00003226232,M.USER.APP.18,500,2419674,42
350,LINK,9,2,19,5.000049633213333,M.USER.APP.19,500,3722491,43
311,LINK,16,5,11,5.000021404866667,M.USER.APP.11,505.0000214048667,1605365,40
338,LINK,5,24,15,5.000022028946667,M.USER.APP.15,505.00002202894666,1652171,37
320,LINK,9,33,13,5.00002695276,M.USER.APP.13,505.00002695276,2021457,34
322,LINK,37,15,13,5.00002695276,M.USER.APP.13,505.00002695276,2021457,35
323,LINK,9,33,13,5.00002695276,M.USER.APP.13,505.00002695276,2021457,36
348,LINK,5,90,18,5.00003226232,M.USER.APP.18,505.00003226232,2419674,35
309,LINK,2,100,10,1.00002093924,M.USER.APP.10,505.00003489873336,2617405,35
282,LINK,1,2,1,5.000036175413333,M.USER.APP.1,505.00003617541336,2713156,32
284,LINK,40,0,1,5.000036175413333,M.USER.APP.1,505.00003617541336,2713156,33
285,LINK,41,2,1,5.000036175413333,M.USER.APP.1,505.00003617541336,2713156,34
305,LINK,5,1,8,5.0000388074133335,M.USER.APP.8,505.0000388074133,2910556,31
306,LINK,2,1,8,5.0000388074133335,M.USER.APP.8,505.0000388074133,2910556,32
