id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
724,COMP_M,7,7_40,7_(36-40),106,110,22,50,7_36,74.19137931034483,4825.000214122962,4899.1915934333065,4796.144036999799,4825.000214122962
3290,COMP_M,19,19_105,19_(103-105),175,173,13,40,19_103,76.68580542264753,4825.709457066721,4902.395262489369,4815.709350406534,4825.709457066721
573,COMP_M,4,4_21,M.USER.APP.4,12,91,98,74,None,88.91099476439791,4827.282841179571,4916.193835943969,900.0,940.0003164439468
1615,COMP_M,1,1_3,M.USER.APP.1,4,73,97,34,None,49.72504708097929,4828.8795088684565,4878.604555949436,2400.0,2425.000180877066
1848,COMP_M,10,10_59,10_(58-59),128,129,14,83,10_58,86.88888888888889,4830.462369680597,4917.351258569485,3884.128867028029,3899.1290363472685
3290,COMP_M,19,19_104,19_(103-104),175,172,13,91,19_103,54.86977886977887,4831.144352083319,4886.014130953098,4815.709350406534,4831.144352083319
455,COMP_M,12,12_67,12_(64-67),133,136,28,6,12_64,31.65724815724816,4831.721131143198,4863.378379300447,4821.721035289465,4831.721131143198
482,COMP_M,16,16_91,16_(87-91),161,160,17,25,16_87,178.40425531914894,4832.460658713792,5010.864914032942,1581.6409559455133,1596.6410959307934
1909,COMP_M,6,6_29,M.USER.APP.6,18,102,98,90,None,34.22354340071344,4832.849061957893,4867.072605358607,2800.0,2830.000216547333
1125,COMP_M,1,1_7,1_(3-7),73,77,34,99,1_3,69.40768094534712,4835.039913501002,4904.447594446349,3486.30323768201,3521.303465894596
1353,COMP_M,7,7_37,7_(35-37),105,107,35,44,7_35,21.9868154158215,4836.1443626286255,4858.131178044447,4801.51028048476,4836.1443626286255
1626,COMP_M,6,6_30,6_(29-30),102,103,90,40,6_29,40.76236044657097,4836.895126857739,4877.65748730431,4079.9311071421976,4084.9311665841174
3315,COMP_M,8,8_43,M.USER.APP.8,24,113,24,29,None,27.927741935483873,4837.92781955031,4865.855561485794,4800.0,4815.803030551125
1849,COMP_M,10,10_55,10_(52-55),122,125,90,74,10_52,87.15968586387434,4838.078487738757,4925.238173602631,3830.196375223563,3855.196587607403
877,COMP_M,12,12_63,M.USER.APP.12,36,137,58,50,None,74.97068965517241,4838.1535673371445,4913.124256992317,1300.0,1330.0002381225595
893,COMP_M,14,14_76,M.USER.APP.14,52,147,97,2,None,42.24537607891492,4841.482219031668,4883.727595110583,1300.0,1315.0001531876264
455,COMP_M,12,12_66,12_(64-66),133,135,28,65,12_64,59.06811594202899,4841.721235183653,4900.7893511256825,4821.721035289465,4841.721235183653
830,COMP_M,15,15_82,15_(81-82),151,152,13,88,15_81,69.80912162162163,4842.3464706844425,4912.155592306064,2164.1833458296064,2190.855836397687
842,COMP_M,1,1_6,1_(4-6),74,76,82,73,1_4,41.630581867388365,4842.972455826063,4884.603037693451,4817.972270698449,4842.972455826063
1613,COMP_M,1,1_8,1_(3-8),73,78,34,17,1_3,23.983981693363845,4845.000370956722,4868.984352650085,4828.8795088684565,4845.000370956722
979,COMP_M,18,18_98,18_(96-98),166,168,37,94,18_96,178.8086642599278,4845.096592615906,5023.905256875834,1888.9188139882087,1913.919037593822
2827,COMP_M,9,9_49,9_(48-49),118,119,4,80,9_48,115.5688622754491,4846.176995926964,4961.745858202413,4208.42237140512,4223.422504908999
1880,COMP_M,15,15_81,M.USER.APP.15,59,151,93,13,None,30.135048231511256,4846.202638434092,4876.337686665603,2700.0,2720.0000881157866
3356,COMP_M,17,17_92,M.USER.APP.17,65,162,88,97,None,26.586734693877553,4846.586905879691,4873.173640573568,4800.0,4825.000213982266
3316,COMP_M,8,8_45,8_(43-45),113,115,29,0,8_43,41.98777777777778,4847.927938674124,4889.915716451901,4837.92781955031,4847.927938674124
1555,COMP_M,6,6_32,6_(30-32),103,99,40,20,6_30,37.45,4848.252953464739,4885.702953464739,4836.895126857739,4846.895240821153
615,COMP_M,15,15_85,15_(81-85),151,155,13,80,15_81,88.46706586826348,4848.889780092756,4937.35684596102,1742.292670588449,1760.0006253030667
1350,COMP_M,7,7_35,M.USER.APP.7,19,105,52,35,None,48.26299045599151,4849.773270940752,4898.036261396744,2000.0,2040.0003949806003
894,COMP_M,14,14_77,14_(76-77),147,148,2,86,14_76,39.83307332293292,4851.482329531882,4891.315402854815,4841.482219031668,4851.482329531882
3316,COMP_M,8,8_46,8_(43-46),113,116,29,20,8_43,40.6453125,4852.927934822644,4893.5732473226435,4837.92781955031,4852.927934822644
2339,COMP_M,10,10_58,10_(54-58),124,128,90,14,10_54,39.128482972136226,4854.734004706873,4893.862487679009,4839.7338306337915,4854.734004706873
193,COMP_M,14,14_80,14_(76-80),147,146,2,38,14_76,213.36111111111111,4856.189991499842,5069.551102610953,1081.643748008243,1091.6438207915228
628,COMP_M,18,18_99,18_(98-99),168,169,94,72,18_98,263.0223880597015,4856.260659287539,5119.28304734724,3414.6272785364813,3424.6273546913876
894,COMP_M,14,14_79,14_(76-79),147,150,2,61,14_76,37.21384297520661,4856.482307111348,4893.696150086555,4841.482219031668,4856.482307111348
495,COMP_M,1,1_9,1_(3-9),73,79,34,37,1_3,151.19289340101523,4856.704887164067,5007.897780565083,1696.20154276675,1715.0000936237066
3227,COMP_M,3,3_17,3_(15-17),85,87,9,98,3_15,55.10732984293194,4857.075975778624,4912.1833056215555,4847.075914756544,4857.075975778624
875,COMP_M,12,12_65,12_(63-65),137,134,50,78,12_63,43.85767326732673,4858.153738458851,4902.011411726177,4838.1535673371445,4858.153738458851
2409,COMP_M,10,10_52,M.USER.APP.10,28,122,71,90,None,68.61474435196195,4859.417540502995,4928.032284854957,3500.0,3540.000287775786
2408,COMP_M,10,10_54,10_(52-54),122,124,90,90,10_52,48.93103448275862,4859.417540502995,4908.348574985754,4859.417540502995,4859.417540502995
2114,COMP_M,5,5_28,5_(24-28),94,98,70,94,5_24,153.19494584837545,4860.58366778915,5013.778613637525,3826.7857782044325,3856.7859835821264
1119,COMP_M,18,18_100,18_(96-100),166,170,37,64,18_96,155.52592592592592,4861.8490669287185,5017.374992854644,2153.2030779475995,2178.2032688463723
2589,COMP_M,18,18_96,M.USER.APP.18,68,166,61,37,None,66.07106598984771,4862.116783531356,4928.187849521204,3700.0,3705.00003226232
826,COMP_M,15,15_84,15_(82-84),152,154,88,97,15_82,59.93265306122449,4862.34660738871,4922.279260449935,4842.3464706844425,4862.34660738871
2171,COMP_M,0,0_2,0_(0-2),70,72,19,28,0_0,150.46978021978023,4862.826676271234,5013.296456491014,3274.892175121415,3300.855895599087
1559,COMP_M,6,6_33,6_(32-33),99,100,20,78,6_32,35.44183168316832,4863.153764243718,4898.595595926886,4848.252953464739,4863.153764243718
251,COMP_M,13,13_72,13_(70-72),140,142,86,10,13_70,38.993836671802775,4863.226682117789,4902.220518789592,4848.22655336831,4863.226682117789
1352,COMP_M,7,7_41,7_(35-41),105,111,35,9,7_35,33.84034653465346,4864.773439516552,4898.613786051205,4849.773270940752,4864.773439516552
1905,COMP_M,6,6_29,M.USER.APP.6,14,102,32,90,None,34.22354340071344,4867.072605358607,4901.29614875932,2800.0,2835.000252877053
2757,COMP_M,9,9_51,9_(49-51),119,121,80,97,9_49,25.11326530612245,4871.177142282218,4896.29040758834,4846.176995926964,4871.177142282218
1601,COMP_M,16,16_87,M.USER.APP.16,60,161,61,17,None,53.94965675057208,4872.570017730412,4926.519674480984,2300.0,2325.0002236800674
3357,COMP_M,17,17_92,M.USER.APP.17,66,162,98,97,None,26.586734693877553,4873.173640573568,4899.760375267446,4800.0,4835.000321221494
251,COMP_M,13,13_71,13_(70-71),140,141,86,64,13_70,151.93333333333334,4873.226828727791,5025.1601620611245,4848.22655336831,4873.226828727791
2408,COMP_M,10,10_56,10_(52-56),122,126,90,9,10_52,37.741336633663366,4874.417653445754,4912.158990079417,4859.417540502995,4874.417653445754
1352,COMP_M,7,7_37,7_(35-37),105,107,35,44,7_35,21.9868154158215,4874.7734247269245,4896.760240142746,4849.773270940752,4874.7734247269245
3297,COMP_M,3,3_13,3_(12-13),82,83,41,86,3_12,34.33541341653666,4874.905125133282,4909.240538549819,4859.904953733602,4874.905125133282
904,COMP_M,16,16_88,16_(87-88),161,157,17,84,16_87,91.7985257985258,4875.6747688220485,4967.473294620574,2930.382374709816,2945.3824473764157
1879,COMP_M,15,15_81,M.USER.APP.15,58,151,65,13,None,30.135048231511256,4876.337686665603,4906.472734897114,2700.0,2730.000283848547
3296,COMP_M,2,2_11,2_(10-11),80,81,4,45,2_10,68.34651162790698,4876.794530213861,4945.141041841768,4866.794424259995,4876.794530213861
1636,COMP_M,8,8_44,8_(43-44),113,114,29,66,8_43,102.69431279620854,4876.866342714785,4979.5606555109935,2437.9278195503102,2452.9279540891903
1627,COMP_M,6,6_30,6_(29-30),102,103,90,40,6_29,40.76236044657097,4877.65748730431,4918.419847750881,4114.154650542911,4119.655481425651
1684,COMP_M,1,1_3,M.USER.APP.1,3,73,93,34,None,49.72504708097929,4878.604555949436,4928.3296030304155,2500.0,2505.0000361754132
2408,COMP_M,10,10_53,10_(52-53),122,123,90,44,10_52,39.21399594320487,4879.773484295764,4918.9874802389695,4859.417540502995,4879.773484295764
3297,COMP_M,3,3_14,3_(12-14),82,84,41,56,3_12,24.412197686645637,4879.90511493963,4904.317312626275,4859.904953733602,4879.90511493963
3297,COMP_M,3,3_15,3_(12-15),82,85,41,9,3_12,67.17079207920793,4879.905122677336,4947.075914756544,4859.904953733602,4879.905122677336
792,COMP_M,7,7_36,7_(35-36),105,106,35,22,7_35,83.87055837563452,4880.014595375434,4963.885153751068,2870.990662245092,2885.9907918754257
508,COMP_M,6,6_31,6_(30-31),103,104,40,48,6_30,126.36744186046512,4880.581514859533,5006.948956719998,1698.1933724717696,1713.19350254545
3360,COMP_M,19,19_103,19_(102-103),174,175,33,13,19_102,32.52625937834941,4880.699304868186,4913.225564246535,4865.699154778627,4880.699304868186
724,COMP_M,7,7_39,7_(38-39),108,109,44,52,7_38,67.59233449477352,4882.225509220475,4949.817843715248,4862.225334034196,4882.225509220475
892,COMP_M,14,14_76,M.USER.APP.14,51,147,96,2,None,42.24537607891492,4883.727595110583,4925.972971189498,1300.0,1318.4224744125208
3297,COMP_M,3,3_16,3_(12-16),82,86,41,3,3_12,90.28615384615385,4884.905129115016,4975.19128296117,4859.904953733602,4884.905129115016
3297,COMP_M,3,3_19,3_(12-19),82,89,41,2,3_12,35.838471023427864,4884.905139016323,4920.743610039751,4859.904953733602,4884.905139016323
2055,COMP_M,8,8_47,8_(43-47),113,117,29,34,8_43,79.9623352165725,4885.023402586365,4964.985737802937,3065.855561485794,3090.8557583826337
907,COMP_M,17,17_93,17_(92-93),162,163,97,70,17_92,124.30875576036867,4885.319729265898,5009.628485026266,1399.7603752674459,1414.7604797596457
498,COMP_M,4,4_22,4_(21-22),91,92,74,28,4_21,108.54395604395604,4887.390270845415,4995.9342268893715,4027.083888299986,4037.0839670726264
1626,COMP_M,6,6_32,6_(30-32),103,99,40,20,6_30,37.45,4887.657601267723,4925.107601267723,4877.65748730431,4887.657601267723
3315,COMP_M,8,8_45,8_(43-45),113,115,29,0,8_43,41.98777777777778,4889.915716451901,4931.9034942296785,4865.855561485794,4877.225443990262
906,COMP_M,17,17_95,17_(93-95),163,165,70,73,17_93,28.070365358592692,4890.319771974725,4918.390137333317,4885.319729265898,4890.319771974725
3315,COMP_M,8,8_46,8_(43-46),113,116,29,20,8_43,40.6453125,4893.5732473226435,4934.218559822643,4865.855561485794,4880.855676758128
1615,COMP_M,1,1_8,1_(3-8),73,78,34,17,1_3,23.983981693363845,4893.604668532715,4917.588650226078,4878.604555949436,4893.604668532715
893,COMP_M,14,14_77,14_(76-77),147,148,2,86,14_76,39.83307332293292,4893.727705610797,4933.56077893373,4883.727595110583,4893.727705610797
3297,COMP_M,3,3_20,3_(12-20),82,90,41,14,3_12,83.41795665634675,4894.905213718003,4978.32317037435,4859.904953733602,4894.905213718003
906,COMP_M,17,17_94,17_(93-94),163,164,70,74,17_93,52.832460732984295,4895.319794025499,4948.152254758483,4885.319729265898,4895.319794025499
502,COMP_M,4,4_23,4_(22-23),92,93,28,20,4_22,35.871875,4897.390342249202,4933.262217249202,4887.390270845415,4897.390342249202
1399,COMP_M,18,18_97,18_(96-97),166,167,37,66,18_96,123.98341232227489,4897.440928587613,5021.424340909887,2681.7716058663814,2696.7717679553807
1354,COMP_M,7,7_35,M.USER.APP.7,23,105,83,35,None,48.26299045599151,4898.036261396744,4946.299251852735,2000.0,2045.000450546627
1555,COMP_M,6,6_33,6_(32-33),99,100,20,78,6_32,35.44183168316832,4898.595595926886,4934.037427610054,4885.702953464739,4895.703005034473
893,COMP_M,14,14_79,14_(76-79),147,150,2,61,14_76,37.21384297520661,4898.727683190263,4935.941526165469,4883.727595110583,4898.727683190263
718,COMP_M,6,6_34,6_(30-34),103,101,40,1,6_30,90.36470588235294,4898.950852404357,4989.315558286709,2309.6287791703353,2320.0001546312533
793,COMP_M,7,7_38,7_(36-38),106,108,22,44,7_36,46.081135902636916,4900.014756507194,4946.09589240983,4880.014595375434,4900.014756507194
793,COMP_M,7,7_40,7_(36-40),106,110,22,50,7_36,74.19137931034483,4900.014816873781,4974.2061961841255,4880.014595375434,4900.014816873781
1976,COMP_M,6,6_29,M.USER.APP.6,15,102,46,90,None,34.22354340071344,4901.29614875932,4935.519692160034,2900.0,2910.00007265944
1328,COMP_M,18,18_101,18_(97-101),167,171,66,91,18_97,49.63267813267813,4902.4409780139995,4952.073656146677,4897.440928587613,4902.4409780139995
251,COMP_M,13,13_74,13_(73-74),143,144,89,84,13_73,93.8108108108108,4903.4895709837065,4997.300381794517,4883.489463076078,4903.4895709837065
2814,COMP_M,5,5_24,M.USER.APP.5,13,94,10,70,None,119.73502304147465,4904.400985577706,5024.136008619181,4100.0,4118.004006680111
1194,COMP_M,1,1_7,1_(3-7),73,77,34,99,1_3,69.40768094534712,4904.447594446349,4973.8552753916965,3536.0282847629896,3566.0284916693354
3430,COMP_M,19,19_102,M.USER.APP.19,69,174,9,33,None,60.69910514541387,4905.000049633213,4965.699154778627,4900.0,4905.000049633213
1878,COMP_M,15,15_81,M.USER.APP.15,57,151,62,13,None,30.135048231511256,4906.472734897114,4936.607783128625,2700.0,2745.000417009547
2941,COMP_M,0,0_1,0_(0-1),70,71,19,51,0_0,112.46388888888889,4908.3755698507475,5020.839458739636,4374.892175121416,4384.892236517416
1569,COMP_M,10,10_57,10_(52-57),122,127,90,49,10_52,104.35818181818182,4909.7331930883465,5014.0913749065285,3281.2784204078657,3301.278507108453
3366,COMP_M,2,2_10,M.USER.APP.2,5,80,3,4,None,56.79434850863422,4910.000075751361,4966.794424259995,4900.0,4910.000075751361
3386,COMP_M,8,8_43,M.USER.APP.8,25,113,46,29,None,27.927741935483873,4910.000077614826,4937.92781955031,4900.0,4910.000077614826
3361,COMP_M,0,0_0,M.USER.APP.0,0,70,20,19,None,64.89208633093526,4910.000088790481,4974.892175121416,4900.0,4910.000088790481
845,COMP_M,1,1_4,1_(3-4),73,74,34,82,1_3,92.76494023904382,4910.737210937493,5003.502151176536,2690.7024843863383,2720.7026811824444
829,COMP_M,15,15_82,15_(81-82),151,152,13,88,15_81,69.80912162162163,4912.155592306064,4981.964713927686,2194.3183940611175,2214.318601778557
1350,COMP_M,7,7_41,7_(35-41),105,111,35,9,7_35,33.84034653465346,4913.036429972543,4946.876776507197,4898.036261396744,4913.036429972543
876,COMP_M,12,12_63,M.USER.APP.12,35,137,55,50,None,74.97068965517241,4913.124256992317,4988.094946647489,1300.0,1335.0002778096527
530,COMP_M,13,13_68,M.USER.APP.13,39,138,24,58,None,111.5065502183406,4914.781761651793,5026.288311870134,800.0,820.0001196656933
3387,COMP_M,9,9_48,M.USER.APP.9,26,118,16,4,None,93.42229199372056,4915.0000794114,5008.42237140512,4900.0,4915.0000794114
3367,COMP_M,3,3_12,M.USER.APP.3,6,82,38,41,None,44.904862579281186,4915.000091154321,4959.904953733602,4900.0,4915.000091154321
642,COMP_M,4,4_21,M.USER.APP.4,11,91,97,74,None,88.91099476439791,4916.193835943969,5005.104830708367,1000.0,1019.7605287646596
1849,COMP_M,10,10_59,10_(58-59),128,129,14,83,10_58,86.88888888888889,4917.351258569485,5004.240147458374,3933.2560667515377,3948.256236070777
1629,COMP_M,6,6_30,6_(29-30),102,103,90,40,6_29,40.76236044657097,4918.419847750881,4959.1822081974515,4148.378193943625,4153.378253385545
2744,COMP_M,5,5_25,5_(24-25),94,95,70,18,5_24,47.50815850815851,4919.401118485746,4966.909276993905,4904.400985577706,4919.401118485746
3425,COMP_M,17,17_92,M.USER.APP.17,64,162,62,97,None,26.586734693877553,4920.000171185813,4946.586905879691,4900.0,4920.000171185813
1350,COMP_M,7,7_37,7_(35-37),105,107,35,44,7_35,21.9868154158215,4923.03646629333,4945.023281709151,4898.036261396744,4923.03646629333
3360,COMP_M,19,19_105,19_(103-105),175,173,13,40,19_103,76.68580542264753,4923.225670906722,4999.91147632937,4913.225564246535,4923.225670906722
2744,COMP_M,5,5_27,5_(24-27),94,97,70,26,5_24,65.0860655737705,4924.401116610906,4989.487182184676,4904.400985577706,4924.401116610906
380,COMP_M,11,11_60,M.USER.APP.11,29,130,46,38,None,178.13888888888889,4924.750064214597,5102.888953103486,600.0,620.0001030220133
1918,COMP_M,10,10_55,10_(52-55),122,125,90,74,10_52,87.15968586387434,4925.238173602631,5012.397859466505,3898.811119575525,3930.0002454546407
887,COMP_M,14,14_76,M.USER.APP.14,46,147,64,2,None,42.24537607891492,4925.972971189498,4968.218347268413,1300.0,1320.000199531
1603,COMP_M,16,16_87,M.USER.APP.16,62,161,88,17,None,53.94965675057208,4926.519674480984,4980.469331231556,2300.0,2330.0002968914273
2478,COMP_M,10,10_52,M.USER.APP.10,27,122,38,90,None,68.61474435196195,4928.032284854957,4996.647029206919,3600.0,3625.0001834433865
2409,COMP_M,10,10_54,10_(52-54),122,124,90,90,10_52,48.93103448275862,4928.032284854957,4976.963319337716,4928.032284854957,4928.032284854957
553,COMP_M,16,16_89,16_(88-89),157,158,84,75,16_88,159.7378640776699,4928.146604922486,5087.884469000156,2947.905727053011,2957.905794827305
2588,COMP_M,18,18_96,M.USER.APP.18,67,166,52,37,None,66.07106598984771,4928.187849521204,4994.258915511052,3700.0,3754.928613825427
1682,COMP_M,1,1_3,M.USER.APP.1,1,73,33,34,None,49.72504708097929,4928.3296030304155,4978.054650111395,2500.0,2520.000144701653
1627,COMP_M,6,6_32,6_(30-32),103,99,40,20,6_30,37.45,4928.419961714294,4965.869961714294,4918.419847750881,4928.419961714294
1827,COMP_M,3,3_18,3_(15-18),85,88,9,23,3_15,179.77227722772278,4931.15523690379,5110.927514131513,2847.0759147565423,2857.076028982996
830,COMP_M,15,15_84,15_(82-84),152,154,88,97,15_82,59.93265306122449,4932.155729010332,4992.088382071556,4912.155592306064,4932.155729010332
3360,COMP_M,19,19_104,19_(103-104),175,172,13,91,19_103,54.86977886977887,4933.03656895277,4987.906347822549,4913.225564246535,4933.03656895277
877,COMP_M,12,12_65,12_(63-65),137,134,50,78,12_63,43.85767326732673,4933.124428114023,4976.98210138135,4913.124256992317,4933.124428114023
2408,COMP_M,10,10_58,10_(54-58),124,128,90,14,10_54,39.128482972136226,4935.000329764627,4974.128812736763,4908.348574985754,4935.000329764627
2744,COMP_M,5,5_26,5_(24-26),94,96,70,45,5_24,66.55813953488372,4935.000341324851,5001.558480859735,4904.400985577706,4935.000341324851
1977,COMP_M,6,6_29,M.USER.APP.6,16,102,62,90,None,34.22354340071344,4935.519692160034,4969.743235560747,2900.0,2915.00010898916
843,COMP_M,1,1_6,1_(4-6),74,76,82,73,1_4,41.630581867388365,4935.737396065107,4977.367977932495,4910.737210937493,4935.737396065107
892,COMP_M,14,14_77,14_(76-77),147,148,2,86,14_76,39.83307332293292,4935.973081689712,4975.806155012645,4925.972971189498,4935.973081689712
264,COMP_M,14,14_78,14_(76-78),147,149,2,93,14_76,158.97256097560975,4936.422474605246,5095.395035580856,1419.606756639562,1440.0003427192532
1877,COMP_M,15,15_81,M.USER.APP.15,56,151,55,13,None,30.135048231511256,4936.607783128625,4966.742831360136,2700.0,2750.000439038494
686,COMP_M,15,15_85,15_(81-85),151,155,13,80,15_81,88.46706586826348,4937.35684596102,5025.823911829283,1772.4277188199603,1787.4278935764
3385,COMP_M,8,8_43,M.USER.APP.8,24,113,24,29,None,27.927741935483873,4937.92781955031,4965.855561485794,4900.0,4915.000116422239
1626,COMP_M,6,6_33,6_(32-33),99,100,20,78,6_32,35.44183168316832,4938.12445389889,4973.566285582058,4925.107601267723,4938.12445389889
1684,COMP_M,1,1_8,1_(3-8),73,78,34,17,1_3,23.983981693363845,4944.401336150627,4968.38531784399,4928.3296030304155,4944.401336150627
383,COMP_M,11,11_62,11_(60-62),130,132,38,79,11_60,35.729166666666664,4944.75016543569,4980.479332102357,4924.750064214597,4944.75016543569
1421,COMP_M,7,7_35,M.USER.APP.7,20,105,55,35,None,48.26299045599151,4946.299251852735,4994.562242308727,2100.0,2120.0002062535737
3426,COMP_M,17,17_92,M.USER.APP.17,65,162,88,97,None,26.586734693877553,4946.586905879691,4973.173640573568,4900.0,4925.000213982266
2409,COMP_M,10,10_56,10_(52-56),122,126,90,9,10_52,37.741336633663366,4950.000401326706,4987.741737960369,4928.032284854957,4950.000401326706
634,COMP_M,1,1_5,1_(4-5),74,75,82,71,1_4,129.37757437070937,4950.083021967905,5079.460596338614,3612.0280475908826,3635.0002414688665
3386,COMP_M,8,8_46,8_(43-46),113,116,29,20,8_43,40.6453125,4952.927934822644,4993.5732473226435,4937.92781955031,4952.927934822644
892,COMP_M,14,14_79,14_(76-79),147,150,2,61,14_76,37.21384297520661,4954.401386702547,4991.615229677754,4925.972971189498,4954.401386702547
3386,COMP_M,8,8_45,8_(43-45),113,115,29,0,8_43,41.98777777777778,4955.00046978512,4996.988247562897,4937.92781955031,4955.00046978512
2409,COMP_M,10,10_53,10_(52-53),122,123,90,44,10_52,39.21399594320487,4955.000482816799,4994.214478760005,4928.032284854957,4955.000482816799
3297,COMP_M,3,3_17,3_(15-17),85,87,9,98,3_15,55.10732984293194,4957.075975778624,5012.1833056215555,4947.075914756544,4957.075975778624
1625,COMP_M,6,6_30,6_(29-30),102,103,90,40,6_29,40.76236044657097,4959.1822081974515,4999.944568644022,4182.601737344338,4188.270225777613
409,COMP_M,15,15_86,15_(85-86),155,156,80,93,15_85,146.58841463414635,4959.431763548269,5106.020178182415,3079.5484627274864,3099.5486030400198
1354,COMP_M,7,7_41,7_(35-41),105,111,35,9,7_35,33.84034653465346,4961.299420428535,4995.139766963189,4946.299251852735,4961.299420428535
456,COMP_M,12,12_64,12_(63-64),137,133,50,28,12_63,139.75,4961.471035289465,5101.221035289465,2738.9742569923155,2761.7495389354494
2897,COMP_M,9,9_49,9_(48-49),118,119,4,80,9_48,115.5688622754491,4961.745858202413,5077.314720477862,4308.42237140512,4323.422504908999
791,COMP_M,7,7_36,7_(35-36),105,106,35,22,7_35,83.87055837563452,4963.885153751068,5047.755712126703,2919.253652701084,2934.2537823314174
2126,COMP_M,8,8_47,8_(43-47),113,117,29,34,8_43,79.9623352165725,4964.985737802937,5044.94807301951,3137.9278195503102,3166.6673264115393
793,COMP_M,7,7_39,7_(38-39),108,109,44,52,7_38,67.59233449477352,4966.09606759611,5033.688402090883,4946.09589240983,4966.09606759611
1875,COMP_M,15,15_81,M.USER.APP.15,54,151,24,13,None,30.135048231511256,4966.742831360136,4996.877879591647,2700.0,2755.0004610674405
971,COMP_M,16,16_88,16_(87-88),161,157,17,84,16_87,91.7985257985258,4967.473294620574,5059.2718204191,2984.332031460388,2999.332104126988
886,COMP_M,14,14_76,M.USER.APP.14,45,147,52,2,None,42.24537607891492,4968.218347268413,5010.463723347328,1300.0,1326.451165894726
1629,COMP_M,6,6_32,6_(30-32),103,99,40,20,6_30,37.45,4969.182322160865,5006.6323221608645,4959.1822081974515,4969.182322160865
243,COMP_M,11,11_61,11_(60-61),130,131,38,63,11_60,291.65989847715736,4969.697380878272,5261.3572793554295,3143.36117532571,3153.3612274659763
1978,COMP_M,6,6_29,M.USER.APP.6,17,102,83,90,None,34.22354340071344,4969.743235560747,5003.9667789614605,2900.0,2920.0001453188797
1354,COMP_M,7,7_37,7_(35-37),105,107,35,44,7_35,21.9868154158215,4971.299405638908,4993.286221054729,4946.299251852735,4971.299405638908
457,COMP_M,12,12_67,12_(64-67),133,136,28,6,12_64,31.65724815724816,4971.471131143198,5003.128379300447,4961.471035289465,4971.471131143198
3427,COMP_M,17,17_92,M.USER.APP.17,66,162,98,97,None,26.586734693877553,4973.173640573568,4999.760375267446,4900.0,4935.000321221494
1192,COMP_M,1,1_7,1_(3-7),73,77,34,99,1_3,69.40768094534712,4973.8552753916965,5043.262956337044,3585.753331843969,3620.7535600565548
3367,COMP_M,3,3_13,3_(12-13),82,83,41,86,3_12,34.33541341653666,4974.905125133282,5009.240538549819,4959.904953733602,4974.905125133282
1627,COMP_M,6,6_33,6_(32-33),99,100,20,78,6_32,35.44183168316832,4975.870013284028,5011.311844967196,4965.869961714294,4975.870013284028
303,COMP_M,7,7_42,7_(38-42),108,112,44,54,7_38,220.2037914691943,4976.747875640108,5196.951667109302,2094.496907638256,2109.496983229496
3366,COMP_M,2,2_11,2_(10-11),80,81,4,45,2_10,68.34651162790698,4976.794530213861,5045.141041841768,4966.794424259995,4976.794530213861
1683,COMP_M,1,1_3,M.USER.APP.1,2,73,88,34,None,49.72504708097929,4978.054650111395,5027.779697192374,2500.0,2520.000144701653
1635,COMP_M,8,8_44,8_(43-44),113,114,29,66,8_43,102.69431279620854,4979.5606555109935,5082.254968307202,2465.855561485794,2480.855696024674
3367,COMP_M,3,3_14,3_(12-14),82,84,41,56,3_12,24.412197686645637,4979.90511493963,5004.317312626275,4959.904953733602,4979.90511493963
3367,COMP_M,3,3_15,3_(12-15),82,85,41,9,3_12,67.17079207920793,4979.905122677336,5047.075914756544,4959.904953733602,4979.905122677336
